LOCATION,ZIPCODE,REPORTED_DATE,WIND_AVG,PRECIPITATION,SNOW,SNOWDEPTH,TEMP_MAX,TEMP_MIN
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-05-01,7,0.1,0.0,0.0,55,43
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-05-02,16,0.0,0.0,0.0,88,60
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-05-03,9,0.04,0.0,0.0,71,49
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-05-04,16,0.0,0.0,0.0,82,54
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-05-05,10,0.0,0.0,0.0,76,55
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-05-06,7,0.14,0.0,0.0,51,44
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-05-07,13,0.0,0.0,0.0,80,51
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-05-08,8,0.4,0.0,0.0,55,35
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-05-09,21,0.0,0.0,0.0,50,34
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-05-10,20,0.0,0.0,0.0,75,41
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-05-11,13,0.04,0.0,0.0,67,46
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-05-12,14,0.0,0.0,0.0,60,42
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-05-13,8,0.0,0.0,0.0,55,34
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-05-14,5,0.0,0.0,0.0,56,36
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-05-15,11,0.02,0.0,0.0,74,51
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-05-16,10,0.0,0.0,0.0,77,59
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-05-17,10,0.0,0.0,0.0,80,66
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-05-18,7,0.0,0.0,0.0,59,47
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-05-19,16,0.0,0.0,0.0,78,63
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-05-20,12,0.0,0.0,0.0,79,60
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-05-21,6,0.0,0.0,0.0,73,52
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-05-22,5,0.03,0.0,0.0,80,54
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-05-23,9,0.94,0.0,0.0,84,65
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-05-24,10,0.0,0.0,0.0,79,61
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-05-25,7,0.0,0.0,0.0,80,62
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-05-26,4,0.0,0.0,0.0,78,59
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-05-27,4,0.0,0.0,0.0,71,53
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-05-28,6,0.0,0.0,0.0,73,58
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-05-29,8,0.0,0.0,0.0,79,63
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-05-30,13,0.03,0.0,0.0,92,75
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-05-31,18,0.0,0.0,0.0,86,65
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-06-01,10,0.0,0.0,0.0,75,52
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-06-02,9,0.14,0.0,0.0,74,52
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-06-03,7,0.68,0.0,0.0,69,50
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-06-04,5,0.11,0.0,0.0,71,53
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-06-05,7,0.22,0.0,0.0,94,80
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-06-06,13,0.0,0.0,0.0,109,85
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-06-07,14,0.0,0.0,0.0,81,65
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-06-08,7,0.0,0.0,0.0,74,52
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-06-09,9,0.0,0.0,0.0,83,56
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-06-10,8,0.0,0.0,0.0,94,76
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-06-11,12,0.08,0.0,0.0,85,72
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-06-12,11,0.0,0.0,0.0,94,75
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-06-13,12,0.0,0.0,0.0,79,59
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-06-14,9,0.0,0.0,0.0,74,52
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-06-15,7,0.0,0.0,0.0,64,48
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-06-16,10,0.0,0.0,0.0,94,68
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-06-17,8,0.0,0.0,0.0,77,58
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-06-18,5,0.01,0.0,0.0,72,60
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-06-19,6,0.0,0.0,0.0,87,67
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-06-20,4,0.0,0.0,0.0,70,54
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-06-21,6,0.0,0.0,0.0,79,62
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-06-22,9,0.0,0.0,0.0,106,79
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-06-23,6,0.0,0.0,0.0,76,61
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-06-24,13,0.0,0.0,0.0,102,87
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-06-25,5,0.0,0.0,0.0,70,55
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-06-26,7,0.0,0.0,0.0,79,59
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-06-27,7,0.09,0.0,0.0,76,60
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-06-28,7,0.0,0.0,0.0,96,74
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-06-29,11,0.0,0.0,0.0,105,82
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-06-30,6,1.41,0.0,0.0,80,67
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-07-01,6,0.23,0.0,0.0,82,68
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-07-02,7,0.0,0.0,0.0,95,67
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-07-03,6,1.01,0.0,0.0,86,66
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-07-04,8,0.0,0.0,0.0,97,78
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-07-05,6,0.0,0.0,0.0,82,61
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-07-06,7,0.66,0.0,0.0,106,79
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-07-07,8,0.0,0.0,0.0,93,82
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-07-08,5,0.94,0.0,0.0,71,59
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-07-09,6,0.0,0.0,0.0,95,79
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-07-10,10,2.31,0.0,0.0,66,61
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-07-11,8,0.72,0.0,0.0,70,58
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-07-12,10,0.0,0.0,0.0,78,61
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-07-13,9,0.05,0.0,0.0,87,70
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-07-14,8,0.0,0.0,0.0,70,57
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-07-15,8,0.0,0.0,0.0,79,66
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-07-16,9,0.0,0.0,0.0,75,67
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-07-17,5,0.06,0.0,0.0,74,60
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-07-18,6,0.0,0.0,0.0,95,72
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-07-19,10,0.0,0.0,0.0,90,70
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-07-20,10,0.0,0.0,0.0,93,78
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-07-21,6,0.0,0.0,0.0,86,72
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-07-22,7,1.13,0.0,0.0,108,83
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-07-23,10,0.0,0.0,0.0,95,76
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-07-24,6,2.29,0.0,0.0,87,77
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-07-25,5,0.0,0.0,0.0,75,60
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-07-26,12,0.0,0.0,0.0,99,79
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-07-27,11,0.0,0.0,0.0,94,74
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-07-28,12,0.15,0.0,0.0,103,86
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-07-29,4,0.0,0.0,0.0,77,65
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-07-30,6,0.0,0.0,0.0,75,59
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-07-31,5,1.12,0.0,0.0,85,71
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-08-01,8,0.0,0.0,0.0,97,76
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-08-02,12,0.0,0.0,0.0,98,81
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-08-03,9,0.35,0.0,0.0,93,75
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-08-04,12,0.6,0.0,0.0,68,59
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-08-05,8,0.0,0.0,0.0,79,65
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-08-06,6,0.0,0.0,0.0,83,72
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-08-07,5,0.54,0.0,0.0,72,61
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-08-08,6,0.0,0.0,0.0,78,64
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-08-09,6,0.0,0.0,0.0,74,57
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-08-10,7,0.0,0.0,0.0,88,69
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-08-11,9,0.05,0.0,0.0,102,87
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-08-12,5,0.0,0.0,0.0,75,63
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-08-13,5,0.43,0.0,0.0,70,63
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-08-14,7,0.0,0.0,0.0,85,70
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-08-15,11,0.0,0.0,0.0,96,79
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-08-16,14,0.15,0.0,0.0,79,72
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-08-17,7,0.01,0.0,0.0,97,74
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-08-18,7,0.27,0.0,0.0,82,60
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-08-19,5,0.18,0.0,0.0,68,57
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-08-20,7,0.0,0.0,0.0,91,67
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-08-21,9,0.0,0.0,0.0,77,57
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-08-22,9,0.0,0.0,0.0,86,67
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-08-23,7,0.0,0.0,0.0,104,84
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-08-24,7,0.0,0.0,0.0,82,63
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-08-25,12,0.0,0.0,0.0,86,68
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-08-26,12,0.0,0.0,0.0,84,69
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-08-27,9,0.33,0.0,0.0,89,65
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-08-28,9,0.02,0.0,0.0,85,66
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-08-29,12,0.0,0.0,0.0,97,82
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-08-30,11,0.0,0.0,0.0,71,55
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-08-31,7,0.0,0.0,0.0,80,63
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-09-01,10,0.14,0.0,0.0,92,79
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-09-02,7,0.12,0.0,0.0,92,80
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-09-03,8,0.9,0.0,0.0,94,74
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-09-04,9,0.0,0.0,0.0,99,76
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-09-05,7,0.0,0.0,0.0,77,62
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-09-06,7,0.0,0.0,0.0,77,56
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-09-07,7,0.0,0.0,0.0,92,75
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-09-08,4,0.0,0.0,0.0,70,54
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-09-09,5,0.0,0.0,0.0,98,84
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-09-10,5,1.4,0.0,0.0,84,73
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-09-11,9,0.0,0.0,0.0,67,53
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-09-12,9,0.0,0.0,0.0,77,62
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-09-13,10,0.0,0.0,0.0,92,73
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-09-14,16,0.0,0.0,0.0,94,71
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-09-15,7,0.0,0.0,0.0,62,47
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-09-16,7,0.0,0.0,0.0,73,52
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-09-17,5,0.0,0.0,0.0,79,62
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-09-18,18,0.0,0.0,0.0,80,59
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-09-19,11,0.0,0.0,0.0,62,46
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-09-20,13,0.0,0.0,0.0,73,53
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-09-21,11,0.0,0.0,0.0,79,53
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-09-22,10,0.0,0.0,0.0,86,53
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-09-23,10,0.0,0.0,0.0,90,59
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-09-24,5,0.0,0.0,0.0,68,49
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-09-25,5,0.0,0.0,0.0,75,54
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-09-26,5,0.0,0.0,0.0,82,69
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-09-27,4,0.05,0.0,0.0,76,65
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-09-28,9,0.02,0.0,0.0,90,77
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-09-29,6,0.75,0.0,0.0,74,67
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-09-30,15,0.71,0.0,0.0,71,58
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-10-01,10,0.02,0.0,0.0,80,61
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-10-02,9,0.01,0.0,0.0,81,61
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-10-03,6,0.0,0.0,0.0,60,42
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-10-04,5,0.0,0.0,0.0,56,38
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-10-05,6,0.0,0.0,0.0,62,45
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-10-06,8,0.0,0.0,0.0,82,57
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-10-07,13,0.0,0.0,0.0,70,51
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-10-08,11,0.0,0.0,0.0,56,42
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-10-09,8,0.0,0.0,0.0,73,47
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-10-10,12,0.0,0.0,0.0,65,49
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-10-11,9,0.01,0.0,0.0,63,53
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-10-12,14,0.81,0.0,0.0,60,52
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-10-13,15,0.29,0.0,0.0,70,61
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-10-14,8,0.0,0.0,0.0,75,52
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-10-15,6,0.0,0.0,0.0,62,41
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-10-16,9,0.93,0.0,0.0,61,47
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-10-17,7,0.0,0.0,0.0,55,39
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-10-18,6,0.0,0.0,0.0,53,32
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-10-19,6,0.0,0.0,0.0,60,43
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-10-20,2,0.02,0.0,0.0,58,47
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-10-21,4,0.0,0.0,0.0,79,68
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-10-22,4,0.0,0.0,0.0,83,76
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-10-23,3,0.0,0.0,0.0,55,50
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-10-24,9,0.0,0.0,0.0,69,45
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-10-25,10,0.04,0.0,0.0,56,47
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-10-26,7,0.07,0.0,0.0,59,48
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-10-27,5,0.0,0.0,0.0,49,43
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-10-28,6,0.09,0.0,0.0,68,58
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-10-29,11,1.48,0.0,0.0,52,44
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-10-30,13,0.64,0.0,0.0,43,33
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-10-31,6,0.0,0.0,0.0,50,34
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-11-01,10,0.34,0.0,0.0,51,35
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-11-02,19,0.0,0.0,0.0,53,43
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-11-03,12,0.0,0.0,0.0,50,34
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-11-04,5,0.0,0.0,0.0,53,30
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-11-05,6,0.0,0.0,0.0,70,45
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-11-06,8,0.0,0.0,0.0,74,49
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-11-07,5,0.0,0.0,0.0,66,40
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-11-08,2,0.0,0.0,0.0,86,52
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-11-09,3,0.0,0.0,0.0,89,55
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-11-10,8,0.0,0.0,0.0,77,52
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-11-11,7,0.62,0.0,0.0,72,60
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-11-12,12,0.17,0.0,0.0,73,52
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-11-13,6,0.1,0.0,0.0,43,35
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-11-14,7,0.0,0.0,0.0,45,33
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-11-15,13,0.07,0.0,0.0,64,33
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-11-16,13,0.0,0.0,0.0,54,40
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-11-17,8,0.0,0.0,0.0,40,27
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-11-18,14,0.0,0.0,0.0,38,29
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-11-19,12,0.0,0.0,0.0,59,31
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-11-20,11,0.0,0.0,0.0,65,41
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-11-21,8,0.0,0.0,0.0,56,38
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-11-22,12,0.0,0.0,0.0,65,48
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-11-23,11,0.4,0.0,0.0,51,36
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-11-24,7,0.0,0.0,0.0,44,35
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-11-25,5,0.0,0.0,0.0,48,38
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-11-26,8,0.75,0.0,0.0,77,56
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-11-27,4,0.0,0.0,0.0,58,41
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-11-28,7,0.0,0.0,0.0,56,40
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-11-29,5,0.0,0.0,0.0,61,39
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-11-30,13,1.29,0.0,0.0,70,46
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-12-01,15,0.0,0.0,0.0,59,37
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-12-02,15,0.0,0.0,0.0,43,33
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-12-03,12,0.0,0.0,0.0,60,36
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-12-04,7,0.1,0.0,0.0,43,32
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-12-05,19,1.11,0.0,0.0,55,43
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-12-06,18,0.0,0.0,0.0,49,37
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-12-07,9,0.0,0.0,0.0,49,30
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-12-08,13,0.0,0.0,0.0,44,34
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-12-09,11,0.07,0.56,0.0,42,30
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-12-10,9,0.0,0.0,0.0,46,31
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-12-11,4,0.0,0.0,0.0,48,27
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-12-12,4,0.0,0.0,0.0,62,46
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-12-13,8,0.0,0.0,0.0,62,42
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-12-14,8,0.27,0.0,0.0,44,33
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-12-15,14,0.0,0.0,0.0,48,32
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-12-16,14,0.33,4.67,0.0,27,20
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-12-17,17,0.56,5.72,10.67,32,23
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-12-18,9,0.0,0.0,6.89,32,19
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-12-19,6,0.0,0.0,8.09,36,18
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-12-20,1,0.01,0.0,7.24,39,29
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-12-21,6,0.0,0.0,6.12,56,43
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-12-22,11,0.0,0.0,1.98,47,35
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-12-23,7,0.0,0.0,0.0,42,33
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-12-24,10,0.35,0.0,0.0,49,30
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-12-25,19,0.67,0.0,0.0,63,28
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-12-26,19,0.0,0.0,0.0,38,28
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-12-27,5,0.0,0.0,0.0,33,19
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-12-28,9,0.0,0.0,0.0,61,38
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-12-29,11,0.0,0.0,0.0,37,26
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-12-30,9,0.0,0.0,0.0,47,29
NEWARK-NJ-LIBERTY-AIRPORT,07114,2020-12-31,12,0.72,0.0,0.0,58,38
